거래일,거래시간,연료원,전력거래량(MWh)
2021-06-06,03,소수력,0.462056
2021-06-06,04,소수력,0.461929
2021-06-06,05,소수력,0.463971
2021-06-06,06,소수력,0.468009
2021-06-06,07,소수력,0.469654
2021-06-06,08,소수력,0.504809
2021-06-06,09,소수력,0.46155
2021-06-06,10,소수력,0.449214
2021-06-06,11,소수력,0.431163
2021-06-06,12,소수력,0.434159
2021-06-06,13,소수력,0.457473
2021-06-06,14,소수력,0.458783
2021-06-06,15,소수력,0.458003
2021-06-06,16,소수력,0.458679
2021-06-06,17,소수력,0.465101
2021-06-06,18,소수력,0.467059
2021-06-06,19,소수력,0.468889
2021-06-06,20,소수력,0.465926
2021-06-06,21,소수력,0.463808
2021-06-06,22,소수력,0.465732
2021-06-06,23,소수력,0.471729
2021-06-06,24,소수력,0.472677
2021-06-06,01,매립가스,0.286963
2021-06-06,02,매립가스,0.287693
2021-06-06,03,매립가스,0.287923
2021-06-06,04,매립가스,0.288077
2021-06-06,05,매립가스,0.28823
2021-06-06,06,매립가스,0.287846
2021-06-06,07,매립가스,0.286234
2021-06-06,08,매립가스,0.284122
2021-06-06,09,매립가스,0.284198
2021-06-06,10,매립가스,0.284122
2021-06-06,11,매립가스,0.284352
2021-06-06,12,매립가스,0.284006
2021-06-06,13,매립가스,0.284006
2021-06-06,14,매립가스,0.283968
2021-06-06,15,매립가스,0.28393
2021-06-06,16,매립가스,0.283814
2021-06-06,17,매립가스,0.283891
2021-06-06,18,매립가스,0.283891
2021-06-06,19,매립가스,0.283622
2021-06-06,20,매립가스,0.283507
2021-06-06,21,매립가스,0.284122
2021-06-06,22,매립가스,0.28512
2021-06-06,23,매립가스,0.285734
2021-06-06,24,매립가스,0.285965
2021-06-06,01,중유,0
2021-06-06,02,중유,0
2021-06-06,03,중유,0
2021-06-06,04,중유,0
2021-06-06,05,중유,0
2021-06-06,06,중유,0
2021-06-06,07,중유,0
2021-06-06,08,중유,0
2021-06-06,09,중유,0
2021-06-06,10,중유,0
2021-06-06,11,중유,0
2021-06-06,12,중유,0
2021-06-06,13,중유,0
2021-06-06,14,중유,0
2021-06-06,15,중유,0
2021-06-06,16,중유,0
2021-06-06,17,중유,0
2021-06-06,18,중유,2.476768
2021-06-06,19,중유,18.599168
2021-06-06,20,중유,25.964512
2021-06-06,21,중유,25.94424
2021-06-06,22,중유,25.945248
2021-06-06,23,중유,25.949504
2021-06-06,24,중유,25.951072
2021-06-06,01,태양광,0.295244
2021-06-06,02,태양광,0.311936
2021-06-06,03,태양광,0.235296
2021-06-06,04,태양광,0.235176
2021-06-06,05,태양광,0.227872
2021-06-06,06,태양광,1.321145
2021-06-06,07,태양광,16.18345
2021-06-06,08,태양광,58.974216
2021-06-06,09,태양광,108.579699
2021-06-06,10,태양광,149.615302
2021-06-06,11,태양광,181.131568
2021-06-06,12,태양광,207.587513
2021-06-06,13,태양광,212.94292
2021-06-06,14,태양광,211.674313
2021-06-06,15,태양광,194.4698
2021-06-06,16,태양광,162.08972
2021-06-06,17,태양광,108.738779
2021-06-06,18,태양광,70.629506
2021-06-06,19,태양광,29.41361
2021-06-06,20,태양광,10.960977
2021-06-06,21,태양광,8.029991
2021-06-06,22,태양광,6.489487
2021-06-06,23,태양광,3.399585
2021-06-06,24,태양광,0.590116
2021-06-06,01,폐기물,12.601026
2021-06-06,02,폐기물,13.053
2021-06-06,03,폐기물,12.908368
2021-06-06,04,폐기물,13.143395
2021-06-06,05,폐기물,12.456395
2021-06-06,06,폐기물,12.366
2021-06-06,07,폐기물,12.944526
2021-06-06,08,폐기물,13.378421
2021-06-06,09,폐기물,13.288026
2021-06-06,10,폐기물,13.197632
2021-06-06,11,폐기물,13.306105
2021-06-06,12,폐기물,13.089158
2021-06-06,13,폐기물,12.836053
2021-06-06,14,폐기물,12.890289
2021-06-06,15,폐기물,12.908368
2021-06-06,16,폐기물,12.293684
2021-06-06,17,폐기물,12.402158
2021-06-06,18,폐기물,12.185211
2021-06-06,19,폐기물,11.877868
2021-06-06,20,폐기물,11.895947
2021-06-06,21,폐기물,12.185211
2021-06-06,22,폐기물,12.058658
2021-06-06,23,폐기물,11.534368
2021-06-06,24,폐기물,12.094816
2021-06-06,01,풍력,52.871231
2021-06-06,02,풍력,51.696697
2021-06-06,03,풍력,54.503035
2021-06-06,04,풍력,60.200213
2021-06-06,05,풍력,65.189513
2021-06-06,06,풍력,72.861908
2021-06-06,07,풍력,52.018733
2021-06-06,08,풍력,35.117045
2021-06-06,09,풍력,14.259343
2021-06-06,10,풍력,15.235132
2021-06-06,11,풍력,19.399858
2021-06-06,12,풍력,16.549189
2021-06-06,13,풍력,18.042738
2021-06-06,14,풍력,23.962831
2021-06-06,15,풍력,38.156127
2021-06-06,16,풍력,35.703117
2021-06-06,17,풍력,29.74549
2021-06-06,18,풍력,37.553518
2021-06-06,19,풍력,36.497563
2021-06-06,20,풍력,28.785442
2021-06-06,21,풍력,26.037381
2021-06-06,22,풍력,29.061126
2021-06-06,23,풍력,31.719845
2021-06-06,24,풍력,35.557034
2021-06-06,01,LNG,232.344994
2021-06-06,02,LNG,198.64145
2021-06-06,03,LNG,197.873718
2021-06-06,04,LNG,180.478802
2021-06-06,05,LNG,155.77275
2021-06-06,06,LNG,155.8767
2021-06-06,07,LNG,153.16602
2021-06-06,08,LNG,111.33045
2021-06-06,09,LNG,78.02424
2021-06-06,10,LNG,77.93247
2021-06-06,11,LNG,67.64436
2021-06-06,12,LNG,67.38144
2021-06-06,13,LNG,67.39467
2021-06-06,14,LNG,67.35666
2021-06-06,15,LNG,67.35015
2021-06-06,16,LNG,72.60813
2021-06-06,17,LNG,84.80262
2021-06-06,18,LNG,126.294728
2021-06-06,19,LNG,197.53419
2021-06-06,20,LNG,237.133176
2021-06-06,21,LNG,237.63733
2021-06-06,22,LNG,237.549774
2021-06-06,23,LNG,237.666282
2021-06-06,24,LNG,237.755504
2021-06-06,01,경유,0
2021-06-06,02,경유,0
2021-06-06,03,경유,0
2021-06-06,04,경유,0
2021-06-06,05,경유,0
2021-06-06,06,경유,0
2021-06-06,07,경유,0
2021-06-06,08,경유,0
2021-06-06,09,경유,0
2021-06-06,10,경유,0
2021-06-06,11,경유,0
2021-06-06,12,경유,0
2021-06-06,13,경유,0
2021-06-06,14,경유,0
2021-06-06,15,경유,0
2021-06-06,16,경유,0
2021-06-06,17,경유,0
2021-06-06,18,경유,0
2021-06-06,19,경유,0
2021-06-06,20,경유,0
2021-06-06,21,경유,0
2021-06-06,22,경유,0
2021-06-06,23,경유,0
2021-06-06,24,경유,0
2021-06-06,01,해양에너지,0
2021-06-06,02,해양에너지,0
2021-06-06,03,해양에너지,0
2021-06-06,04,해양에너지,0
2021-06-06,05,해양에너지,0
2021-06-06,06,해양에너지,0
2021-06-06,07,해양에너지,0
2021-06-06,08,해양에너지,0
2021-06-06,09,해양에너지,0
2021-06-06,10,해양에너지,0
2021-06-06,11,해양에너지,0
2021-06-06,12,해양에너지,0
2021-06-06,13,해양에너지,0
2021-06-06,14,해양에너지,0
2021-06-06,15,해양에너지,0
2021-06-06,16,해양에너지,0
2021-06-06,17,해양에너지,0
2021-06-06,18,해양에너지,0
2021-06-06,19,해양에너지,0
2021-06-06,20,해양에너지,0
2021-06-06,21,해양에너지,0
2021-06-06,22,해양에너지,0
2021-06-06,23,해양에너지,0
2021-06-06,24,해양에너지,0
2021-06-06,01,바이오매스,0
2021-06-06,02,바이오매스,0
2021-06-06,03,바이오매스,0
2021-06-06,04,바이오매스,0
2021-06-06,05,바이오매스,0
2021-06-06,06,바이오매스,0
2021-06-06,07,바이오매스,0
2021-06-06,08,바이오매스,0
2021-06-06,09,바이오매스,0
2021-06-06,10,바이오매스,0
2021-06-06,11,바이오매스,0
2021-06-06,12,바이오매스,0
2021-06-06,13,바이오매스,0
2021-06-06,14,바이오매스,0
2021-06-06,15,바이오매스,0
2021-06-06,16,바이오매스,0
2021-06-06,17,바이오매스,0
2021-06-06,18,바이오매스,0
2021-06-06,19,바이오매스,0
2021-06-06,20,바이오매스,0
2021-06-06,21,바이오매스,0
2021-06-06,22,바이오매스,0
2021-06-06,23,바이오매스,0
2021-06-06,24,바이오매스,0
2021-06-06,01,바이오중유,134.359008
2021-06-06,02,바이오중유,134.381016
2021-06-06,03,바이오중유,134.353072
2021-06-06,04,바이오중유,134.397536
2021-06-06,05,바이오중유,134.371272
2021-06-06,06,바이오중유,134.376088
2021-06-06,07,바이오중유,133.968296
2021-06-06,08,바이오중유,133.912856
2021-06-06,09,바이오중유,133.971824
2021-06-06,10,바이오중유,130.075064
2021-06-06,11,바이오중유,92.529248
2021-06-06,12,바이오중유,92.1914
2021-06-06,13,바이오중유,92.115184
2021-06-06,14,바이오중유,92.06176
2021-06-06,15,바이오중유,92.024912
2021-06-06,16,바이오중유,112.059136
2021-06-06,17,바이오중유,133.245784
2021-06-06,18,바이오중유,133.31808
2021-06-06,19,바이오중유,133.386848
2021-06-06,20,바이오중유,133.480536
2021-06-06,21,바이오중유,133.466704
2021-06-06,22,바이오중유,134.070496
2021-06-06,23,바이오중유,134.127784
2021-06-06,24,바이오중유,115.2858
2021-06-07,01,바이오가스,0.190368
2021-06-07,02,바이오가스,0.188688
2021-06-07,03,바이오가스,0.187632
2021-06-07,04,바이오가스,0.187632
2021-06-07,05,바이오가스,0.18768
2021-06-07,06,바이오가스,0.187632
2021-06-07,07,바이오가스,0.187824
2021-06-07,08,바이오가스,0.190368
2021-06-07,09,바이오가스,0.190464
2021-06-07,10,바이오가스,0.190464
2021-06-07,11,바이오가스,0.188928
2021-06-07,12,바이오가스,0.195312
2021-06-07,13,바이오가스,0.374688
2021-06-07,14,바이오가스,0.314208
2021-06-07,15,바이오가스,0.187632
2021-06-07,16,바이오가스,0.187872
2021-06-07,17,바이오가스,0.188592
2021-06-07,18,바이오가스,0.19128
2021-06-07,19,바이오가스,0.374832
2021-06-07,20,바이오가스,0.376224
2021-06-07,21,바이오가스,0.375936
2021-06-07,22,바이오가스,0.288576
2021-06-07,23,바이오가스,0.187728
2021-06-07,24,바이오가스,0.187632
2021-06-07,01,소수력,0.470491
2021-06-07,02,소수력,0.467489
2021-06-07,03,소수력,0.464493
2021-06-07,04,소수력,0.462956
2021-06-07,05,소수력,0.46442
2021-06-07,06,소수력,0.46726
2021-06-07,07,소수력,0.482225
2021-06-07,08,소수력,0.490832
2021-06-07,09,소수력,0.454404
2021-06-07,10,소수력,0.454526
2021-06-07,11,소수력,0.454214
2021-06-07,12,소수력,0.438587
2021-06-07,13,소수력,0.418882
2021-06-07,14,소수력,0.430578
2021-06-07,15,소수력,0.440334
2021-06-07,16,소수력,0.44429
2021-06-07,17,소수력,0.441819
2021-06-07,18,소수력,0.485426
2021-06-07,19,소수력,0.477878
2021-06-07,20,소수력,0.407617
2021-06-07,21,소수력,0.413159
2021-06-07,22,소수력,0.445298
2021-06-07,23,소수력,0.458732
2021-06-07,24,소수력,0.460483
2021-06-07,01,매립가스,0.285619
2021-06-07,02,매립가스,0.286618
2021-06-07,03,매립가스,0.287002
2021-06-07,04,매립가스,0.287117
2021-06-07,05,매립가스,0.28681
2021-06-07,06,매립가스,0.286925
2021-06-07,07,매립가스,0.285197
2021-06-07,08,매립가스,0.28393
2021-06-07,09,매립가스,0.283738
2021-06-07,10,매립가스,0.283469
2021-06-07,11,매립가스,0.283622
2021-06-07,12,매립가스,0.283469
2021-06-07,13,매립가스,0.2832
2021-06-07,14,매립가스,0.282509
2021-06-07,15,매립가스,0.28247
2021-06-07,16,매립가스,0.283392
2021-06-07,17,매립가스,0.283392
2021-06-07,18,매립가스,0.282432
2021-06-07,19,매립가스,0.283546
2021-06-07,20,매립가스,0.28343
2021-06-07,21,매립가스,0.283277
2021-06-07,22,매립가스,0.283661
2021-06-07,23,매립가스,0.283814
2021-06-07,24,매립가스,0.284006
2021-06-07,01,중유,25.946592
2021-06-07,02,중유,25.938752
2021-06-07,03,중유,25.938304
2021-06-07,04,중유,25.94984
2021-06-07,05,중유,25.948944
2021-06-07,06,중유,25.936736
2021-06-07,07,중유,25.941104
2021-06-07,08,중유,22.427776
2021-06-07,09,중유,0
2021-06-07,10,중유,0
2021-06-07,11,중유,0
2021-06-07,12,중유,0
2021-06-07,13,중유,0
2021-06-07,14,중유,0
2021-06-07,15,중유,0
2021-06-07,16,중유,0
2021-06-07,17,중유,0
2021-06-07,18,중유,14.825216
2021-06-07,19,중유,25.983552
2021-06-07,20,중유,25.935616
2021-06-07,21,중유,25.939088
2021-06-07,22,중유,25.951968
2021-06-07,23,중유,25.940544
2021-06-07,24,중유,22.041264
2021-06-07,01,태양광,0.305616
2021-06-07,02,태양광,0.35952
2021-06-07,03,태양광,0.23584
2021-06-07,04,태양광,0.237096
2021-06-07,05,태양광,0.229048
2021-06-07,06,태양광,1.382104
2021-06-07,07,태양광,16.413063
2021-06-07,08,태양광,56.670769
2021-06-07,09,태양광,112.226245
2021-06-07,10,태양광,154.922445
2021-06-07,11,태양광,185.935027
2021-06-07,12,태양광,203.923295
2021-06-07,13,태양광,210.068318
2021-06-07,14,태양광,206.922078
2021-06-07,15,태양광,191.183173
2021-06-07,16,태양광,155.496962
2021-06-07,17,태양광,107.285961
2021-06-07,18,태양광,61.496143
2021-06-07,19,태양광,21.39638
2021-06-07,20,태양광,9.489564
2021-06-07,21,태양광,8.059428
2021-06-07,22,태양광,5.20133
2021-06-07,23,태양광,1.110451
2021-06-07,24,태양광,0.228016
2021-06-07,01,폐기물,12.7095
2021-06-07,02,폐기물,12.7095
2021-06-07,03,폐기물,12.908368
2021-06-07,04,폐기물,13.161474
2021-06-07,05,폐기물,12.601026
2021-06-07,06,폐기물,13.233789
2021-06-07,07,폐기물,13.378421
2021-06-07,08,폐기물,12.727579
2021-06-07,09,폐기물,13.74
2021-06-07,10,폐기물,13.3965
2021-06-07,11,폐기물,13.848474
2021-06-07,12,폐기물,13.342263
2021-06-07,13,폐기물,12.799895
2021-06-07,14,폐기물,12.691421
2021-06-07,15,폐기물,12.872211
2021-06-07,16,폐기물,13.197632
2021-06-07,17,폐기물,12.908368
2021-06-07,18,폐기물,12.691421
2021-06-07,19,폐기물,12.7095
2021-06-07,20,폐기물,12.402158
2021-06-07,21,폐기물,12.456395
2021-06-07,22,폐기물,12.420237
2021-06-07,23,폐기물,12.329842
2021-06-07,24,폐기물,12.456395
2021-06-07,01,풍력,31.722463
2021-06-07,02,풍력,20.487217
2021-06-07,03,풍력,13.266497
2021-06-07,04,풍력,11.677928
2021-06-07,05,풍력,12.25934
2021-06-07,06,풍력,12.097385
2021-06-07,07,풍력,9.308709
2021-06-07,08,풍력,8.446678
2021-06-07,09,풍력,21.62724
2021-06-07,10,풍력,24.498249
2021-06-07,11,풍력,11.070034
2021-06-07,12,풍력,6.471041
2021-06-07,13,풍력,2.896551
2021-06-07,14,풍력,13.926713
2021-06-07,15,풍력,4.313825
2021-06-07,16,풍력,0.409932
2021-06-07,17,풍력,1.664464
2021-06-07,18,풍력,7.618672
2021-06-07,19,풍력,9.289404
2021-06-07,20,풍력,8.388493
2021-06-07,21,풍력,7.160813
2021-06-07,22,풍력,8.923302
2021-06-07,23,풍력,10.401192
2021-06-07,24,풍력,18.494621
2021-06-07,01,LNG,237.67051
2021-06-07,02,LNG,238.022008
2021-06-07,03,LNG,238.006594
2021-06-07,04,LNG,238.137816
2021-06-07,05,LNG,238.244692
2021-06-07,06,LNG,238.320782
2021-06-07,07,LNG,238.123242
2021-06-07,08,LNG,210.342916
2021-06-07,09,LNG,184.551178
2021-06-07,10,LNG,120.714174
2021-06-07,11,LNG,120.290478
2021-06-07,12,LNG,120.149148
2021-06-07,13,LNG,120.295798
2021-06-07,14,LNG,120.303288
2021-06-07,15,LNG,120.377068
2021-06-07,16,LNG,120.35478
2021-06-07,17,LNG,146.842472
2021-06-07,18,LNG,180.901266
2021-06-07,19,LNG,233.202732
2021-06-07,20,LNG,239.028188
2021-06-07,21,LNG,238.082754
2021-06-07,22,LNG,238.242872
2021-06-07,23,LNG,238.542976
2021-06-07,24,LNG,238.673974
2021-06-07,01,경유,0
2021-06-07,02,경유,0
2021-06-07,03,경유,0
2021-06-07,04,경유,0
2021-06-07,05,경유,0
2021-06-07,06,경유,0
2021-06-07,07,경유,0
2021-06-07,08,경유,0
2021-06-07,09,경유,0
2021-06-07,10,경유,0
2021-06-07,11,경유,0
2021-06-07,12,경유,0
2021-06-07,13,경유,0
2021-06-07,14,경유,0
2021-06-07,15,경유,0
2021-06-07,16,경유,4.334624
2021-06-07,17,경유,5.924576
2021-06-07,18,경유,15.204
2021-06-07,19,경유,23.764944
2021-06-07,20,경유,74.980192
2021-06-07,21,경유,146.146448
2021-06-07,22,경유,57.630048
2021-06-07,23,경유,55.546848
2021-06-07,24,경유,55.547632
2021-06-07,01,해양에너지,0
2021-06-07,02,해양에너지,0
2021-06-07,03,해양에너지,0
2021-06-07,04,해양에너지,0
2021-06-07,05,해양에너지,0
2021-06-07,06,해양에너지,0
2021-06-07,07,해양에너지,0
2021-06-07,08,해양에너지,0
2021-06-07,09,해양에너지,0
2021-06-07,10,해양에너지,0
2021-06-07,11,해양에너지,0
2021-06-07,12,해양에너지,0
2021-06-07,13,해양에너지,0
2021-06-07,14,해양에너지,0
2021-06-07,15,해양에너지,0
2021-06-07,16,해양에너지,0
2021-06-07,17,해양에너지,0
2021-06-07,18,해양에너지,0
2021-06-07,19,해양에너지,0
2021-06-07,20,해양에너지,0
2021-06-07,21,해양에너지,0
2021-06-07,22,해양에너지,0
2021-06-07,23,해양에너지,0
2021-06-07,24,해양에너지,0
2021-06-07,01,바이오매스,0
2021-06-07,02,바이오매스,0
2021-06-07,03,바이오매스,0
2021-06-07,04,바이오매스,0
2021-06-07,05,바이오매스,0
2021-06-07,06,바이오매스,0
2021-06-07,07,바이오매스,0
2021-06-07,08,바이오매스,0
2021-06-07,09,바이오매스,0
2021-06-07,10,바이오매스,0
2021-06-07,11,바이오매스,0
2021-06-07,12,바이오매스,0
2021-06-07,13,바이오매스,0
2021-06-07,14,바이오매스,0
2021-06-07,15,바이오매스,0
2021-06-07,16,바이오매스,0
2021-06-07,17,바이오매스,0
2021-06-07,18,바이오매스,0
2021-06-07,19,바이오매스,0
2021-06-07,20,바이오매스,0
2021-06-07,21,바이오매스,0
2021-06-07,22,바이오매스,0
2021-06-07,23,바이오매스,0
2021-06-07,24,바이오매스,0
2021-06-07,01,바이오중유,90.997984
2021-06-07,02,바이오중유,91.093352
2021-06-07,03,바이오중유,91.066808
2021-06-07,04,바이오중유,91.018648
2021-06-07,05,바이오중유,91.016632
2021-06-07,06,바이오중유,90.985888
2021-06-07,07,바이오중유,90.381592
2021-06-07,08,바이오중유,90.529768
2021-06-07,09,바이오중유,90.517056
2021-06-07,10,바이오중유,90.366976
2021-06-07,11,바이오중유,90.423648
2021-06-07,12,바이오중유,90.274352
2021-06-07,13,바이오중유,90.21712
2021-06-07,14,바이오중유,90.321784
2021-06-07,15,바이오중유,90.260184
2021-06-07,16,바이오중유,90.360256
2021-06-07,17,바이오중유,98.062328
2021-06-07,18,바이오중유,100.146928
2021-06-07,19,바이오중유,92.935136
2021-06-07,20,바이오중유,90.963992
2021-06-07,21,바이오중유,91.005264
2021-06-07,22,바이오중유,91.028728
2021-06-07,23,바이오중유,91.031696
2021-06-07,24,바이오중유,91.016856
2021-06-08,01,바이오가스,0.18936
2021-06-08,02,바이오가스,0.190416
2021-06-08,03,바이오가스,0.19056
2021-06-08,04,바이오가스,0.19056
2021-06-08,05,바이오가스,0.188112
2021-06-08,06,바이오가스,0.187872
2021-06-08,07,바이오가스,0.18792
2021-06-08,08,바이오가스,0.187728
2021-06-08,09,바이오가스,0.187824
2021-06-08,10,바이오가스,0.187824
2021-06-08,11,바이오가스,0.189312
2021-06-08,12,바이오가스,0.190224
2021-06-08,13,바이오가스,0.187632
2021-06-08,14,바이오가스,0.187824
2021-06-08,15,바이오가스,0.303312
2021-06-08,16,바이오가스,0.243552
2021-06-08,17,바이오가스,0.187776
2021-06-08,18,바이오가스,0.238752
2021-06-08,19,바이오가스,0.377952
2021-06-08,20,바이오가스,0.379728
2021-06-08,21,바이오가스,0.37632
2021-06-08,22,바이오가스,0.374736
2021-06-08,23,바이오가스,0.314976
2021-06-08,24,바이오가스,0.187584
2021-06-08,01,소수력,0.459335
2021-06-08,02,소수력,0.456994
2021-06-08,03,소수력,0.453176
2021-06-08,04,소수력,0.449809
2021-06-08,05,소수력,0.449257
2021-06-08,06,소수력,0.451502
2021-06-08,07,소수력,0.472127
2021-06-08,08,소수력,0.498086
2021-06-08,09,소수력,0.442106
2021-06-08,10,소수력,0.44486
2021-06-08,11,소수력,0.433278
2021-06-08,12,소수력,0.434696
2021-06-08,13,소수력,0.422201
2021-06-08,14,소수력,0.428443
2021-06-08,15,소수력,0.433382
2021-06-08,16,소수력,0.278764
2021-06-08,17,소수력,0.296264
2021-06-08,18,소수력,0.429602
2021-06-08,19,소수력,0.446378
2021-06-08,20,소수력,0.433207
2021-06-08,21,소수력,0.426611
2021-06-08,22,소수력,0.432571
2021-06-08,23,소수력,0.452023
2021-06-08,24,소수력,0.456337
2021-06-08,01,매립가스,0.283738
2021-06-08,02,매립가스,0.283622
2021-06-08,03,매립가스,0.283699
2021-06-08,04,매립가스,0.284813
2021-06-08,05,매립가스,0.285389
